Time	WaterLevel_cm
2013031701	88.998200
2013031702	88.927800
2013031703	88.857400
2013031704	88.787000
2013031705	88.716600
2013031706	88.646200
2013031707	88.575800
2013031708	88.575800
2013031709	88.505400
2013031710	88.435000
2013031711	88.364500
2013031712	88.294100
2013031713	88.223700
2013031714	88.082900
2013031715	88.012500
2013031716	87.871700
2013031717	87.730900
2013031718	87.660500
2013031719	87.519600
2013031720	87.449200
2013031721	87.308400
2013031722	87.238000
2013031723	87.167600
2013031800	87.097200
2013031801	87.026800
2013031802	86.956400
2013031803	86.885900
2013031804	86.815500
2013031805	86.745100
2013031806	86.604300
2013031807	86.604300
2013031808	86.745100
2013031809	86.956400
2013031810	87.097200
2013031811	87.238000
2013031812	87.449200
2013031813	87.590000
2013031814	87.730900
2013031815	87.871700
2013031816	88.012500
2013031817	88.082900
2013031818	88.223700
2013031819	88.364500
2013031820	88.435000
2013031821	88.575800
2013031822	88.646200
2013031823	88.787000
2013031900	88.857400
2013031901	88.998200
2013031902	89.068600
2013031903	89.139100
2013031904	89.209500
2013031905	89.279900
2013031906	89.350300
2013031907	89.420700
2013031908	89.491100
2013031909	89.491100
2013031910	89.561500
2013031911	89.631900
2013031912	89.631900
2013031913	89.702300
2013031914	89.702300
2013031915	89.772700
2013031916	89.772700
2013031917	89.772700
2013031918	89.702300
2013031919	89.702300
2013031920	89.702300
2013031921	89.772700
2013031922	89.772700
2013031923	89.772700
2013032000	89.702300
2013032001	89.702300
2013032002	89.631900
2013032003	89.561500
2013032004	89.561500
2013032005	89.491100
2013032006	89.420700
2013032007	89.350300
2013032008	89.279900
2013032009	89.209500
2013032010	89.139100
2013032011	89.068600
2013032012	88.998200
2013032013	88.927800
2013032014	88.857400
2013032015	88.787000
2013032016	88.716600
2013032017	88.646200
2013032018	88.505400
2013032019	88.364500
2013032020	88.223700
2013032021	88.082900
2013032022	87.942100
2013032023	87.871700
2013032100	87.801300
2013032101	87.730900
2013032102	87.660500
2013032103	87.590000
2013032104	87.519600
2013032105	87.519600
2013032106	87.449200
2013032107	87.378800
2013032108	87.519600
2013032109	87.660500
2013032110	87.730900
2013032111	87.871700
2013032112	88.012500
2013032113	88.153300
2013032114	88.294100
2013032115	88.435000
2013032116	88.505400
2013032117	88.646200
2013032118	88.716600
2013032119	88.787000
2013032120	88.857400
2013032121	88.927800
2013032122	88.998200
2013032123	89.068600
2013032200	89.209500
2013032201	89.279900
2013032202	89.350300
2013032203	89.420700
2013032204	89.420700
2013032205	89.491100
2013032206	89.561500
2013032207	89.561500
2013032208	89.631900
2013032209	89.631900
2013032210	89.631900
2013032211	89.631900
2013032212	89.702300
2013032213	89.702300
2013032214	89.702300
2013032215	89.702300
2013032216	89.702300
2013032217	89.702300
2013032218	89.631900
2013032219	89.631900
2013032220	89.561500
2013032221	89.491100
2013032222	89.491100
2013032223	89.420700
2013032300	89.350300
2013032301	89.350300
2013032302	89.279900
2013032303	89.209500
2013032304	89.139100
2013032305	89.068600
2013032306	88.998200
2013032307	88.927800
2013032308	88.927800
2013032309	88.998200
2013032310	89.068600
2013032311	89.068600
2013032312	89.209500
2013032313	89.279900
2013032314	89.350300
2013032315	89.420700
2013032316	89.420700
2013032317	89.491100
2013032318	89.561500
2013032319	89.631900
2013032320	89.631900
2013032321	89.631900
2013032322	89.702300
2013032323	89.702300
2013032400	89.772700
2013032401	89.772700
2013032402	89.843200
2013032403	89.843200
2013032404	89.913600
2013032405	89.913600
2013032406	89.984000
2013032407	89.984000
2013032408	89.984000
2013032409	89.984000
2013032410	89.984000
2013032411	89.984000
2013032412	89.984000
2013032413	89.984000
2013032414	89.984000
2013032415	89.984000
2013032416	89.984000
2013032417	89.984000
2013032418	89.984000
2013032419	89.984000
2013032420	89.913600
2013032421	89.843200
2013032422	89.772700
2013032423	89.702300
2013032500	89.631900
2013032501	89.561500
2013032502	89.561500
2013032503	89.491100
2013032504	89.420700
2013032505	89.350300
2013032506	89.279900
2013032507	89.209500
2013032508	89.139100
2013032509	89.068600
2013032510	88.998200
2013032511	88.857400
2013032512	88.787000
2013032513	88.716600
2013032514	88.646200
2013032515	88.575800
2013032516	88.575800
2013032517	88.505400
2013032518	88.435000
2013032519	88.435000
2013032520	88.294100
2013032521	88.223700
2013032522	88.153300
2013032523	88.012500
2013032600	87.871700
2013032601	87.801300
2013032602	87.730900
2013032603	87.660500
2013032604	87.590000
2013032605	87.519600
2013032606	87.449200
2013032607	87.449200
2013032608	87.660500
2013032609	87.801300
2013032610	87.871700
2013032611	88.012500
2013032612	88.082900
2013032613	88.223700
2013032614	88.364500
2013032615	88.435000
2013032616	88.575800
2013032617	88.716600
2013032618	88.787000
2013032619	88.857400
2013032620	88.998200
2013032621	89.068600
2013032622	89.068600
2013032623	89.139100
2013032700	89.209500
2013032701	89.279900
2013032702	89.350300
2013032703	89.420700
2013032704	89.491100
2013032705	89.561500
2013032706	89.561500
2013032707	89.631900
2013032708	89.631900
2013032709	89.702300
2013032710	89.702300
2013032711	89.702300
2013032712	89.702300
2013032713	89.702300
2013032714	89.702300
2013032715	89.702300
2013032716	89.772700
2013032717	89.843200
2013032718	89.843200
2013032719	89.772700
2013032720	89.772700
2013032721	89.702300
2013032722	89.702300
2013032723	89.631900
2013032800	89.561500
2013032801	89.491100
2013032802	89.420700
2013032803	89.420700
2013032804	89.350300
2013032805	89.350300
2013032806	89.279900
2013032807	89.209500
2013032808	89.139100
2013032809	89.068600
2013032810	88.998200
2013032811	88.927800
2013032812	88.857400
2013032813	88.716600
2013032814	88.646200
2013032815	88.575800
2013032816	88.505400
2013032817	88.435000
2013032818	88.364500
2013032819	88.294100
2013032820	88.223700
2013032821	88.153300
2013032822	88.082900
2013032823	88.012500
2013032900	87.942100
2013032901	87.801300
2013032902	87.730900
2013032903	87.590000
2013032904	87.519600
2013032905	87.449200
2013032906	87.449200
2013032907	87.378800
2013032908	87.378800
2013032909	87.308400
2013032910	87.238000
2013032911	87.167600
2013032912	87.097200
2013032913	86.956400
2013032914	86.885900
2013032915	86.815500
2013032916	86.674700
2013032917	86.604300
2013032918	86.463500
2013032919	86.393100
2013032920	86.322700
2013032921	86.252300
2013032922	86.181800
2013032923	86.111400
2013033000	86.041000
2013033001	85.970600
2013033002	85.829800
2013033003	85.759400
2013033004	85.689000
2013033005	85.548200
2013033006	85.477700
2013033007	85.407300
2013033008	85.336900
2013033009	85.336900
2013033010	85.266500
2013033011	85.196100
2013033012	85.125700
2013033013	85.055300
2013033014	84.984900
2013033015	85.125700
2013033016	85.266500
2013033017	85.477700
2013033018	85.618600
2013033019	85.829800
2013033020	85.970600
2013033021	86.111400
2013033022	86.322700
2013033023	86.463500
2013033100	86.604300
2013033101	86.815500
2013033102	86.956400
2013033103	87.378800
2013033104	87.519600
2013033105	87.942100
2013033106	88.294100
2013033107	88.505400
2013033108	88.575800
2013033109	88.716600
2013033110	88.787000
2013033111	88.857400
2013033112	88.927800
2013033113	88.998200
2013033114	89.068600
2013033115	89.139100
2013033116	89.209500
2013033117	89.279900
2013033118	89.279900
2013033119	89.350300
2013033120	89.561500
2013033121	89.561500
2013033122	89.631900
2013033123	89.702300
2013040100	89.702300
2013040101	89.772700
2013040102	89.843200
2013040103	89.843200
2013040104	89.843200
2013040105	89.913600
2013040106	89.913600
2013040107	89.913600
2013040108	89.913600
2013040109	89.913600
2013040110	89.913600
2013040111	89.913600
2013040112	89.843200
2013040113	89.843200
2013040114	89.772700
2013040115	89.702300
2013040116	89.631900
2013040117	89.561500
2013040118	89.491100
2013040119	89.420700
2013040120	89.350300
2013040121	89.350300
2013040122	89.279900
2013040123	89.209500
2013040200	89.139100
2013040201	89.068600
2013040202	88.998200
2013040203	88.927800
2013040204	88.857400
2013040205	88.787000
2013040206	88.716600
2013040207	88.646200
2013040208	88.646200
2013040209	88.575800
2013040210	88.505400
2013040211	88.435000
2013040212	88.364500
2013040213	88.294100
2013040214	88.223700
2013040215	88.153300
2013040216	88.012500
2013040217	87.871700
2013040218	87.801300
2013040219	87.660500
2013040220	87.519600
2013040221	87.449200
2013040222	87.308400
2013040223	87.238000
2013040300	87.167600
2013040301	87.097200
2013040302	87.026800
2013040303	87.026800
2013040304	86.956400
2013040305	86.885900
2013040306	86.815500
2013040307	86.745100
2013040308	86.885900
2013040309	87.026800
2013040310	87.167600
2013040311	87.308400
2013040312	87.449200
2013040313	87.590000
2013040314	87.730900
2013040315	87.871700
2013040316	88.012500
2013040317	88.082900
2013040318	88.223700
2013040319	88.294100
2013040320	88.435000
2013040321	88.505400
2013040322	88.575800
2013040323	88.716600
2013040400	88.787000
2013040401	88.857400
2013040402	88.927800
2013040403	89.068600
2013040404	89.279900
2013040405	89.772700
2013040406	90.336000
2013040407	90.476800
2013040408	90.476800
2013040409	90.476800
2013040410	90.476800
2013040411	90.476800
2013040412	90.476800
2013040413	90.406400
2013040414	90.406400
2013040415	90.406400
2013040416	90.406400
2013040417	90.336000
2013040418	90.336000
2013040419	90.336000
2013040420	90.265600
2013040421	90.265600
2013040422	90.195200
2013040423	90.195200
2013040500	90.195200
2013040501	90.195200
2013040502	90.195200
2013040503	90.195200
2013040504	90.195200
2013040505	90.195200
2013040506	90.195200
2013040507	90.195200
2013040508	90.124800
2013040509	90.124800
2013040510	90.124800
2013040511	90.054400
2013040512	90.054400
2013040513	90.054400
2013040514	89.984000
2013040515	89.984000
2013040516	89.913600
2013040517	89.843200
2013040518	89.772700
2013040519	89.702300
2013040520	89.631900
2013040521	89.561500
2013040522	89.420700
2013040523	89.420700
2013040600	89.279900
2013040601	89.209500
2013040602	89.139100
2013040603	89.068600
2013040604	88.998200
2013040605	88.927800
2013040606	88.857400
2013040607	88.787000
2013040608	88.716600
2013040609	88.646200
2013040610	88.575800
2013040611	88.435000
2013040612	88.364500
2013040613	88.294100
2013040614	88.223700
2013040615	88.153300
2013040616	88.153300
2013040617	88.082900
2013040618	88.012500
2013040619	87.942100
2013040620	87.801300
2013040621	87.730900
2013040622	87.590000
2013040623	87.449200
2013040700	87.378800
2013040701	87.308400
2013040702	87.167600
2013040703	87.097200
2013040704	87.026800
2013040705	87.026800
2013040706	86.956400
2013040707	86.885900
2013040708	86.815500
2013040709	86.745100
2013040710	86.674700
2013040711	86.533900
2013040712	86.463500
2013040713	86.393100
2013040714	86.322700
2013040715	86.181800
2013040716	86.111400
2013040717	86.041000
2013040718	86.041000
2013040719	85.970600
2013040720	85.900200
2013040721	85.829800
2013040722	85.759400
2013040723	85.970600
2013040800	86.252300
2013040801	86.111400
2013040802	86.041000
2013040803	85.900200
2013040804	85.829800
2013040805	85.759400
2013040806	85.689000
2013040807	85.618600
2013040808	85.548200
2013040809	85.548200
2013040810	85.477700
2013040811	85.336900
2013040812	85.266500
2013040813	85.125700
2013040814	84.984900
2013040815	84.844100
2013040816	84.773600
2013040817	84.703200
2013040818	84.562400
2013040819	84.421600
2013040820	84.351200
2013040821	84.210400
2013040822	84.140000
2013040823	83.999100
2013040900	83.858300
2013040901	83.787900
2013040902	83.647100
2013040903	83.576700
2013040904	83.435800
2013040905	83.295000
2013040906	83.224600
2013040907	83.083800
2013040908	83.013400
2013040909	82.872600
2013040910	82.802200
2013040911	82.731700
2013040912	82.590900
2013040913	82.450100
2013040914	82.309300
2013040915	82.168500
2013040916	82.098100
2013040917	81.957200
2013040918	81.816400
2013040919	81.675600
2013040920	81.534800
2013040921	81.464400
2013040922	81.323500
2013040923	81.182700
2013041000	81.112300
2013041001	80.971500
2013041002	80.830700
2013041003	80.689900
2013041004	80.619400
2013041005	80.478600
2013041006	80.337800
2013041007	80.197000
2013041008	80.056200
2013041009	79.915300
2013041010	79.774500
2013041011	79.633700
2013041012	79.563300
2013041013	79.422500
2013041014	79.352100
2013041015	79.211300
2013041016	79.140800
2013041017	79.000000
2013041018	78.929600
2013041019	78.788800
2013041020	78.718400
2013041021	78.577600
2013041022	78.507200
2013041023	78.366300
2013041100	78.225500
2013041101	78.155100
2013041102	78.014300
2013041103	77.873500
2013041104	77.732600
2013041105	77.591800
2013041106	77.521400
2013041107	77.380600
2013041108	77.310200
2013041109	77.591800
2013041110	78.014300
2013041111	78.436700
2013041112	78.859200
2013041113	79.140800
2013041114	79.492900
2013041115	79.774500
2013041116	79.985800
2013041117	80.267400
2013041118	80.478600
2013041119	80.760300
2013041120	80.971500
2013041121	81.112300
2013041122	81.253100
2013041123	81.394000
2013041200	81.534800
2013041201	81.675600
2013041202	81.746000
2013041203	81.886800
2013041204	82.027600
2013041205	82.168500
2013041206	82.309300
2013041207	82.450100
2013041208	82.590900
2013041209	82.731700
2013041210	82.802200
2013041211	82.943000
2013041212	83.013400
2013041213	83.154200
2013041214	83.224600
2013041215	83.365400
2013041216	83.576700
2013041217	83.717500
2013041218	83.928700
2013041219	84.069500
2013041220	84.280800
2013041221	84.492000
2013041222	84.632800
2013041223	84.773600
2013041300	84.984900
2013041301	85.125700
2013041302	85.266500
2013041303	85.407300
2013041304	85.618600
2013041305	85.759400
2013041306	85.900200
2013041307	86.041000
2013041308	86.181800
2013041309	86.252300
2013041310	86.322700
2013041311	86.393100
2013041312	86.463500
2013041313	86.533900
2013041314	86.533900
2013041315	86.533900
2013041316	86.604300
2013041317	86.604300
2013041318	86.604300
2013041319	86.674700
2013041320	86.674700
2013041321	86.745100
2013041322	86.745100
2013041323	86.745100
2013041400	86.745100
2013041401	86.745100
2013041402	86.745100
2013041403	86.745100
2013041404	86.745100
2013041405	86.745100
2013041406	86.745100
2013041407	86.745100
2013041408	86.745100
2013041409	86.745100
2013041410	86.674700
2013041411	86.674700
2013041412	86.604300
2013041413	86.533900
2013041414	86.463500
2013041415	86.393100
2013041416	86.252300
2013041417	86.181800
2013041418	86.041000
2013041419	85.970600
2013041420	85.829800
2013041421	85.759400
2013041422	85.689000
2013041423	85.618600
2013041500	85.618600
2013041501	85.548200
2013041502	85.477700
2013041503	85.477700
2013041504	85.407300
2013041505	85.336900
2013041506	85.266500
2013041507	85.196100
2013041508	85.196100
2013041509	85.125700
2013041510	85.125700
2013041511	85.055300
2013041512	84.984900
2013041513	84.984900
2013041514	84.914500
2013041515	84.844100
2013041516	84.773600
2013041517	84.632800
2013041518	84.492000
2013041519	84.351200
2013041520	84.210400
2013041521	84.140000
2013041522	83.999100
2013041523	83.858300
2013041600	83.787900
2013041601	83.647100
2013041602	83.576700
2013041603	83.506300
2013041604	83.365400
2013041605	83.295000
2013041606	83.154200
2013041607	83.083800
2013041608	82.943000
2013041609	82.872600
2013041610	82.731700
2013041611	82.590900
2013041612	82.450100
2013041613	82.309300
2013041614	82.168500
2013041615	82.098100
2013041616	81.957200
2013041617	81.816400
2013041618	81.675600
2013041619	81.534800
2013041620	81.394000
2013041621	81.253100
2013041622	81.182700
2013041623	81.041900
2013041700	80.901100
2013041701	80.760300
2013041702	80.619400
2013041703	80.478600
2013041704	80.408200
2013041705	80.267400
2013041706	80.126600
2013041707	79.985800
2013041708	79.844900
2013041709	79.704100
2013041710	79.563300
2013041711	79.352100
2013041712	79.211300
2013041713	79.070400
2013041714	79.000000
2013041715	79.211300
2013041716	79.492900
2013041717	79.774500
2013041718	80.056200
2013041719	80.337800
2013041720	80.549000
2013041721	80.760300
2013041722	80.971500
2013041723	81.112300
2013041800	81.323500
2013041801	81.534800
2013041802	81.675600
2013041803	81.816400
2013041804	81.957200
2013041805	82.098100
2013041806	82.168500
2013041807	82.309300
2013041808	82.379700
2013041809	82.520500
2013041810	82.661300
2013041811	82.731700
2013041812	82.872600
2013041813	82.943000
2013041814	83.083800
2013041815	83.154200
2013041816	83.224600
2013041817	83.295000
2013041818	83.365400
2013041819	83.435800
2013041820	83.506300
2013041821	83.576700
2013041822	83.647100
2013041823	83.717500
2013041900	83.787900
2013041901	83.928700
2013041902	83.999100
2013041903	84.069500
2013041904	84.069500
2013041905	84.140000
2013041906	84.140000
2013041907	84.069500
2013041908	84.069500
2013041909	84.069500
2013041910	84.069500
2013041911	84.069500
2013041912	84.069500
2013041913	84.069500
2013041914	84.069500
2013041915	84.140000
2013041916	84.140000
2013041917	84.140000
2013041918	84.069500
2013041919	84.069500
2013041920	83.999100
2013041921	83.999100
2013041922	83.928700
2013041923	83.787900
2013042000	83.717500
2013042001	83.647100
2013042002	83.576700
2013042003	83.506300
2013042004	83.435800
2013042005	83.365400
2013042006	83.295000
2013042007	83.224600
2013042008	83.154200
2013042009	83.013400
2013042010	82.943000
2013042011	82.802200
2013042012	82.661300
2013042013	82.520500
2013042014	82.450100
2013042015	82.309300
2013042016	82.168500
2013042017	82.027600
2013042018	81.957200
2013042019	81.816400
2013042020	81.746000
2013042021	81.605200
2013042022	81.464400
2013042023	81.394000
2013042100	81.253100
2013042101	81.182700
2013042102	81.041900
2013042103	80.901100
2013042104	80.830700
2013042105	80.689900
2013042106	80.549000
2013042107	80.408200
2013042108	80.267400
2013042109	80.126600
2013042110	79.985800
2013042111	79.844900
2013042112	79.704100
2013042113	79.563300
2013042114	79.422500
2013042115	79.281700
2013042116	79.140800
2013042117	79.000000
2013042118	78.859200
2013042119	78.718400
2013042120	78.577600
2013042121	78.507200
2013042122	78.366300
2013042123	78.225500
2013042200	78.084700
2013042201	77.943900
2013042202	77.873500
2013042203	77.732600
2013042204	77.591800
2013042205	77.451000
2013042206	77.310200
2013042207	77.239800
2013042208	77.380600
2013042209	77.732600
2013042210	78.155100
2013042211	78.507200
2013042212	78.788800
2013042213	79.140800
2013042214	79.422500
2013042215	79.704100
2013042216	79.985800
2013042217	80.197000
2013042218	80.408200
2013042219	80.549000
2013042220	80.760300
2013042221	80.830700
2013042222	80.971500
2013042223	81.112300
2013042300	81.253100
2013042301	81.394000
2013042302	81.534800
2013042303	81.675600
2013042304	81.816400
2013042305	81.957200
2013042306	82.098100
2013042307	82.168500
2013042308	82.238900
2013042309	82.309300
2013042310	82.379700
2013042311	82.450100
2013042312	82.450100
2013042313	82.590900
2013042314	82.661300
2013042315	82.731700
2013042316	82.872600
2013042317	82.943000
2013042318	83.013400
2013042319	83.083800
2013042320	83.154200
2013042321	83.154200
2013042322	83.154200
2013042323	83.154200
2013042400	83.154200
2013042401	83.154200
2013042402	83.224600
2013042403	83.224600
2013042404	83.295000
2013042405	83.295000
2013042406	83.295000
2013042407	83.295000
2013042408	83.295000
2013042409	83.295000
2013042410	83.295000
2013042411	83.224600
2013042412	83.154200
2013042413	83.154200
2013042414	83.083800
2013042415	83.013400
2013042416	82.943000
2013042417	82.872600
2013042418	82.872600
2013042419	82.802200
2013042420	82.731700
2013042421	82.661300
2013042422	82.590900
2013042423	82.520500
2013042500	82.450100
2013042501	82.379700
2013042502	82.309300
2013042503	82.238900
2013042504	82.098100
2013042505	82.027600
2013042506	81.957200
2013042507	81.886800
2013042508	81.816400
2013042509	81.675600
2013042510	81.605200
2013042511	81.534800
2013042512	81.394000
2013042513	81.323500
2013042514	81.253100
2013042515	81.112300
2013042516	81.041900
2013042517	80.901100
2013042518	80.830700
2013042519	80.689900
2013042520	80.619400
2013042521	80.478600
2013042522	80.408200
2013042523	80.267400
2013042600	80.126600
2013042601	79.985800
2013042602	79.915300
2013042603	79.774500
2013042604	79.633700
2013042605	79.563300
2013042606	79.422500
2013042607	79.281700
2013042608	79.140800
2013042609	79.000000
2013042610	78.859200
2013042611	78.718400
2013042612	78.577600
2013042613	78.436700
2013042614	78.295900
2013042615	78.155100
2013042616	78.014300
2013042617	77.943900
2013042618	77.732600
2013042619	77.662200
2013042620	77.521400
2013042621	77.380600
2013042622	77.239800
2013042623	77.169400
2013042700	77.028500
2013042701	76.887700
2013042702	76.746900
2013042703	76.676500
2013042704	76.465300
2013042705	76.394900
2013042708	76.394900
2013042709	76.958100
2013042710	77.451000
2013042711	77.873500
2013042712	78.295900
2013042713	78.577600
2013042714	78.929600
2013042715	79.140800
2013042716	79.422500
2013042717	79.633700
2013042718	79.915300
2013042719	80.126600
2013042720	80.408200
2013042721	80.619400
2013042722	80.830700
2013042723	80.971500
2013042800	81.182700
2013042801	81.323500
2013042802	81.464400
2013042803	81.605200
2013042804	81.746000
2013042805	81.886800
2013042806	82.027600
2013042807	82.238900
2013042808	82.379700
2013042809	82.450100
2013042810	82.590900
2013042811	82.661300
2013042812	82.731700
2013042813	82.872600
2013042814	82.943000
2013042815	83.013400
2013042816	83.154200
2013042817	83.295000
2013042818	83.435800
2013042819	83.506300
2013042820	83.647100
2013042821	83.787900
2013042822	83.858300
2013042823	83.928700
2013042900	83.999100
2013042901	83.999100
2013042902	83.999100
2013042903	83.999100
2013042904	84.069500
2013042905	84.069500
2013042906	84.069500
2013042907	84.069500
2013042908	84.069500
2013042909	84.069500
2013042910	84.069500
2013042911	83.999100
2013042912	83.928700
2013042913	83.928700
2013042914	83.858300
2013042915	83.787900
2013042916	83.717500
2013042917	83.576700
2013042918	83.506300
2013042919	83.365400
2013042920	83.295000
2013042921	83.224600
2013042922	83.083800
2013042923	83.013400
2013043000	82.872600
2013043001	82.802200
2013043002	82.731700
2013043003	82.661300
2013043004	82.590900
2013043005	82.520500
2013043006	82.379700
2013043007	82.309300
2013043008	82.168500
2013043009	82.098100
2013043010	81.957200
2013043011	82.027600
2013043012	82.309300
2013043013	82.520500
2013043014	82.661300
2013043015	82.802200
2013043016	82.943000
2013043017	83.083800
2013043018	83.224600
2013043019	83.365400
2013043020	83.576700
2013043021	83.787900
2013043022	83.928700
2013043023	84.140000
2013050100	84.280800
2013050101	84.421600
2013050102	84.562400
2013050103	84.703200
2013050104	84.844100
2013050105	84.984900
2013050106	85.125700
2013050107	85.266500
2013050108	85.407300
2013050109	85.548200
2013050110	85.689000
2013050111	85.759400
2013050112	85.829800
2013050113	85.900200
2013050114	85.970600
2013050115	86.111400
2013050116	86.181800
2013050117	86.252300
2013050118	86.393100
2013050119	86.533900
2013050120	86.604300
2013050121	86.745100
2013050122	86.885900
2013050123	86.956400
2013050200	87.026800
2013050201	87.097200
2013050202	87.167600
2013050203	87.238000
2013050204	87.308400
2013050205	87.308400
2013050206	87.308400
2013050207	87.378800
2013050208	87.378800
2013050209	87.308400
2013050210	87.308400
2013050211	87.238000
2013050212	87.167600
2013050213	87.167600
2013050214	87.097200
2013050215	87.026800
2013050216	86.956400
2013050217	86.885900
2013050218	86.815500
2013050219	86.745100
2013050220	86.604300
2013050221	86.533900
2013050222	86.463500
2013050223	86.393100
2013050300	86.393100
2013050301	86.322700
2013050302	86.322700
2013050303	86.252300
2013050304	86.252300
2013050305	86.181800
2013050306	86.111400
2013050307	86.041000
2013050308	85.900200
2013050309	85.759400
2013050310	85.618600
2013050311	85.548200
2013050312	85.407300
2013050313	85.266500
2013050314	85.196100
2013050315	85.055300
2013050316	84.984900
2013050317	84.844100
2013050318	84.703200
2013050319	84.632800
2013050320	84.492000
2013050321	84.351200
2013050322	84.280800
2013050323	84.140000
2013050400	83.999100
2013050401	83.928700
2013050402	83.787900
2013050403	83.717500
2013050404	83.576700
2013050405	83.506300
2013050406	83.435800
2013050407	83.365400
2013050408	83.224600
2013050409	83.083800
2013050410	83.224600
2013050411	83.365400
2013050412	83.506300
2013050413	83.647100
2013050414	83.717500
2013050415	83.858300
2013050416	83.928700
2013050417	84.069500
2013050418	84.140000
2013050419	84.280800
2013050420	84.351200
2013050421	84.492000
2013050422	84.632800
2013050423	84.844100
2013050500	84.984900
2013050501	85.196100
2013050502	85.336900
2013050503	85.548200
2013050504	85.689000
2013050505	85.829800
2013050506	85.970600
2013050507	86.111400
2013050508	86.252300
2013050509	86.393100
2013050510	86.533900
2013050511	86.604300
2013050512	86.745100
2013050513	86.885900
2013050514	87.026800
2013050515	87.167600
2013050516	87.238000
2013050517	87.378800
2013050518	87.449200
2013050519	87.590000
2013050520	87.660500
2013050521	87.730900
2013050522	87.801300
2013050523	87.871700
2013050600	87.871700
2013050601	87.942100
2013050602	88.012500
2013050603	88.082900
2013050604	88.153300
2013050605	88.153300
2013050606	88.153300
2013050607	88.082900
2013050608	88.082900
2013050609	88.012500
2013050610	87.942100
2013050611	87.871700
2013050612	87.801300
2013050613	87.730900
2013050614	87.730900
2013050615	87.660500
2013050616	87.590000
2013050617	87.590000
2013050618	87.519600
2013050619	87.519600
2013050620	87.449200
2013050621	87.378800
2013050622	87.238000
2013050623	87.167600
2013050700	87.097200
2013050701	87.026800
2013050702	86.956400
2013050703	86.885900
2013050704	86.885900
2013050705	86.885900
2013050706	86.815500
2013050707	86.815500
2013050708	86.745100
2013050709	86.674700
2013050710	86.533900
2013050711	86.393100
2013050712	86.252300
2013050713	86.111400
2013050714	85.900200
2013050715	85.759400
2013050716	85.689000
2013050717	85.548200
2013050718	85.477700
2013050719	85.336900
2013050720	85.266500
2013050721	85.196100
2013050722	85.055300
2013050723	84.984900
2013050800	84.844100
2013050801	84.703200
2013050802	84.632800
2013050803	84.562400
2013050804	84.492000
2013050805	84.351200
2013050806	84.280800
2013050807	84.210400
2013050808	84.351200
2013050809	84.562400
2013050810	84.703200
2013050811	84.844100
2013050812	84.984900
2013050813	85.055300
2013050814	85.196100
2013050815	85.336900
2013050816	85.477700
2013050817	85.618600
2013050818	85.759400
2013050819	85.900200
2013050820	86.041000
2013050821	86.181800
2013050822	86.393100
2013050823	86.533900
2013050900	86.674700
2013050901	86.815500
2013050902	86.956400
2013050903	87.097200
2013050904	87.308400
2013050905	87.449200
2013050906	87.519600
2013050907	87.660500
2013050908	87.730900
2013050909	87.871700
2013050910	87.942100
2013050911	87.942100
2013050912	88.012500
2013050913	88.082900
2013050914	88.082900
2013050915	88.153300
2013050916	88.223700
2013050917	88.294100
2013050918	88.364500
2013050919	88.435000
2013050920	88.505400
2013050921	88.505400
2013050922	88.575800
2013050923	88.646200
2013051000	88.646200
2013051001	88.646200
2013051002	88.716600
2013051003	88.787000
2013051004	88.787000
2013051005	88.787000
2013051006	88.787000
2013051007	88.857400
2013051008	88.787000
2013051009	88.787000
2013051010	88.716600
2013051011	88.575800
2013051012	88.505400
2013051013	88.435000
2013051014	88.294100
2013051015	88.294100
2013051016	88.153300
2013051017	88.153300
2013051018	88.082900
2013051019	88.012500
2013051020	88.012500
2013051021	87.942100
2013051022	87.942100
2013051023	87.871700
2013051100	87.801300
2013051101	87.801300
2013051102	87.730900
2013051103	87.730900
2013051104	87.730900
2013051105	87.660500
2013051106	87.660500
2013051107	87.660500
2013051108	87.801300
2013051109	87.942100
2013051110	88.012500
2013051111	88.012500
2013051112	88.082900
2013051113	88.082900
2013051114	88.153300
2013051115	88.223700
2013051116	88.223700
2013051117	88.294100
2013051118	88.364500
2013051119	88.435000
2013051120	88.505400
2013051121	88.575800
2013051122	88.716600
2013051123	88.716600
2013051200	88.787000
2013051201	88.857400
2013051202	88.927800
2013051203	88.998200
2013051204	89.068600
2013051205	89.139100
2013051206	89.139100
2013051207	89.209500
2013051208	89.209500
2013051209	89.209500
2013051210	89.209500
2013051211	89.209500
2013051212	89.139100
2013051213	89.139100
2013051214	89.139100
2013051215	89.139100
2013051216	89.139100
2013051217	89.139100
2013051218	89.209500
2013051219	89.209500
2013051220	89.279900
2013051221	89.279900
2013051222	89.350300
2013051223	89.420700
2013051300	89.420700
2013051301	89.491100
2013051302	89.491100
2013051303	89.561500
2013051304	89.561500
2013051305	89.631900
2013051306	89.631900
2013051307	89.631900
2013051308	89.631900
2013051309	89.631900
2013051310	89.631900
2013051311	89.561500
2013051312	89.491100
2013051313	89.491100
2013051314	89.420700
2013051315	89.350300
2013051316	89.279900
2013051317	89.279900
2013051318	89.279900
2013051319	89.209500
2013051320	89.209500
2013051321	89.279900
2013051322	89.209500
2013051323	89.209500
2013051400	89.209500
2013051401	89.209500
2013051402	89.209500
2013051403	89.139100
2013051404	89.139100
2013051405	89.139100
2013051406	89.139100
2013051407	89.068600
2013051408	89.068600
