Time	WaterLevel_cm
2021050900	32.036600
2021050901	32.036600
2021050902	32.036600
2021050903	32.036600
2021050904	31.966100
2021050905	31.966100
2021050906	31.895700
2021050907	31.825300
2021050908	31.825300
2021050909	31.684500
2021050910	31.684500
2021050911	31.684500
2021050912	31.684500
2021050913	31.614100
2021050914	31.543700
2021050915	31.614100
2021050916	31.614100
2021050917	31.543700
2021050918	31.543700
2021050919	31.543700
2021050920	31.473300
2021050921	31.473300
2021050922	31.473300
2021050923	31.473300
2021051000	31.473300
2021051001	31.473300
2021051002	31.473300
2021051003	31.473300
2021051004	31.473300
2021051005	31.402900
2021051006	31.402900
2021051007	31.332400
2021051008	31.191600
2021051009	31.121200
2021051010	31.121200
2021051011	31.050800
2021051012	30.980400
2021051013	30.910000
2021051014	30.910000
2021051015	30.839600
2021051016	30.839600
2021051017	30.839600
2021051018	30.769200
2021051019	30.769200
2021051020	30.769200
2021051021	30.769200
2021051022	30.769200
2021051023	30.769200
2021051100	30.769200
2021051101	30.769200
2021051102	30.769200
2021051103	30.769200
2021051104	30.769200
2021051105	30.698800
2021051106	30.628400
2021051107	30.557900
2021051108	30.487500
2021051109	30.417100
2021051110	30.346700
2021051111	30.276300
2021051112	30.205900
2021051113	30.205900
2021051114	30.135500
2021051115	30.135500
2021051116	30.065100
2021051117	30.065100
2021051118	30.065100
2021051119	30.065100
2021051120	30.065100
2021051121	30.065100
2021051122	30.065100
2021051123	30.065100
2021051200	30.065100
2021051201	30.065100
2021051202	30.065100
2021051203	30.065100
2021051204	30.065100
2021051205	29.994700
2021051206	29.994700
2021051207	29.924300
2021051208	29.853800
2021051209	29.713000
2021051210	29.713000
2021051211	29.642600
2021051212	29.642600
2021051213	29.572200
2021051214	29.501800
2021051215	29.501800
2021051216	29.501800
2021051217	29.431400
2021051218	29.501800
2021051219	29.501800
2021051220	29.431400
2021051221	29.431400
2021051222	29.431400
2021051223	29.431400
2021051300	29.431400
2021051301	29.431400
2021051302	29.431400
2021051303	29.431400
2021051304	29.431400
2021051305	29.431400
2021051306	29.431400
2021051307	29.431400
2021051308	29.361000
2021051309	29.290600
2021051310	29.149700
2021051311	29.079300
2021051312	29.079300
2021051313	29.008900
2021051314	29.008900
2021051315	29.008900
2021051316	29.008900
2021051317	29.008900
2021051318	29.008900
2021051319	29.008900
2021051320	29.008900
2021051321	29.008900
2021051322	28.938500
2021051323	28.938500
2021051400	28.938500
2021051401	28.938500
2021051402	28.938500
2021051403	28.938500
2021051404	28.938500
2021051405	28.868100
2021051406	28.868100
2021051407	28.797700
2021051408	28.727300
2021051409	28.727300
2021051410	28.656900
2021051411	28.656900
2021051412	28.656900
2021051413	28.656900
2021051414	28.586500
2021051415	28.586500
2021051416	28.656900
2021051417	28.656900
2021051418	28.656900
2021051419	28.586500
2021051420	28.516100
2021051421	28.516100
2021051422	28.516100
2021051423	28.586500
2021051500	28.516100
2021051501	28.445600
2021051502	28.445600
2021051503	28.445600
2021051504	28.445600
2021051505	28.375200
2021051506	28.375200
2021051507	28.304800
2021051508	28.234400
2021051509	28.164000
2021051510	28.164000
2021051511	28.093600
2021051512	28.093600
2021051513	28.093600
2021051514	28.023200
2021051515	28.023200
2021051516	28.023200
2021051517	28.023200
2021051518	28.023200
2021051519	28.023200
2021051520	27.952800
2021051521	27.952800
2021051522	27.952800
2021051523	27.952800
2021051600	27.882400
2021051601	27.882400
2021051602	27.882400
2021051603	27.812000
2021051604	27.812000
2021051605	27.812000
2021051606	27.741500
2021051607	27.671100
2021051608	27.600700
2021051609	27.600700
2021051610	27.530300
2021051611	27.530300
2021051612	27.530300
2021051613	27.459900
2021051614	27.459900
2021051615	27.459900
2021051616	27.459900
2021051617	27.459900
2021051618	27.389500
2021051619	27.389500
2021051620	27.389500
2021051621	27.319100
2021051622	27.248700
2021051623	27.248700
2021051700	27.248700
2021051701	27.248700
2021051702	27.248700
2021051703	27.248700
2021051704	27.178300
2021051705	27.178300
2021051706	27.107800
2021051707	27.037400
2021051708	27.037400
2021051709	26.967000
2021051710	26.967000
2021051711	26.896600
2021051712	26.896600
2021051713	26.896600
2021051714	26.826200
2021051715	26.896600
2021051716	26.826200
2021051717	26.826200
2021051718	26.826200
2021051719	26.826200
2021051720	26.826200
2021051721	26.755800
2021051722	26.685400
2021051723	26.685400
2021051800	26.685400
2021051801	26.685400
2021051802	26.755800
2021051803	26.685400
2021051804	26.685400
2021051805	26.615000
2021051806	26.615000
2021051807	26.544600
2021051808	26.474200
2021051809	26.403800
2021051810	26.403800
2021051811	26.333300
2021051812	26.333300
2021051813	26.262900
2021051814	26.333300
2021051815	26.262900
2021051816	26.262900
2021051817	26.262900
2021051818	26.262900
2021051819	26.262900
2021051820	26.262900
2021051821	26.262900
2021051822	26.262900
2021051823	26.262900
2021051900	26.262900
2021051901	26.262900
2021051902	26.262900
2021051903	26.192500
2021051904	26.192500
2021051905	26.192500
2021051906	26.122100
2021051907	26.122100
2021051908	26.051700
2021051909	26.051700
2021051910	25.981300
2021051911	25.910900
2021051912	25.910900
2021051913	25.910900
2021051914	25.840500
2021051915	25.840500
2021051916	25.840500
2021051917	25.840500
2021051918	25.840500
2021051919	25.840500
2021051920	25.840500
2021051921	25.770100
2021051922	25.699700
2021051923	25.699700
2021052000	25.629200
2021052001	25.629200
2021052002	25.629200
2021052003	25.558800
2021052004	25.558800
2021052005	25.488400
2021052006	25.488400
2021052007	25.418000
2021052008	25.347600
2021052009	25.277200
2021052010	25.277200
2021052011	25.206800
2021052012	25.206800
2021052013	25.206800
2021052014	25.277200
2021052015	25.277200
2021052016	25.206800
2021052017	25.206800
2021052018	25.206800
2021052019	25.136400
2021052020	25.136400
2021052021	25.136400
2021052022	25.066000
2021052023	25.066000
2021052100	25.066000
2021052101	25.066000
2021052102	25.066000
2021052103	25.066000
2021052104	25.066000
2021052105	25.066000
2021052106	24.995500
2021052107	24.925100
2021052108	24.854700
2021052109	24.854700
2021052110	24.784300
2021052111	24.713900
2021052112	24.713900
2021052113	24.713900
2021052114	24.713900
2021052115	24.643500
2021052116	24.713900
2021052117	24.573100
2021052118	24.573100
2021052119	24.573100
2021052120	24.502700
2021052121	24.432300
2021052122	24.432300
2021052123	24.432300
2021052200	24.432300
2021052201	24.432300
2021052202	24.432300
2021052203	24.361900
2021052204	24.361900
2021052205	24.361900
2021052206	24.291400
2021052207	24.221000
2021052208	24.150600
2021052209	24.150600
2021052210	24.080200
2021052211	24.009800
2021052212	23.939400
2021052213	23.939400
2021052214	23.939400
2021052215	23.939400
2021052216	23.869000
2021052217	23.798600
2021052218	23.798600
2021052219	23.798600
2021052220	23.798600
2021052221	23.798600
2021052222	23.798600
2021052223	23.798600
2021052300	23.728200
2021052301	23.728200
2021052302	23.798600
2021052303	23.798600
2021052304	23.728200
2021052305	23.728200
2021052306	23.657800
2021052307	23.587400
2021052308	23.516900
2021052309	23.446500
2021052310	23.376100
2021052311	23.376100
2021052312	23.305700
2021052313	23.235300
2021052314	23.164900
2021052315	23.164900
2021052316	23.164900
2021052317	23.164900
2021052318	23.164900
2021052319	23.235300
2021052320	23.164900
2021052321	23.164900
2021052322	23.164900
2021052323	23.164900
2021052400	23.164900
2021052401	23.164900
2021052402	23.164900
2021052403	23.164900
2021052404	23.164900
2021052405	23.094500
2021052406	23.094500
2021052407	22.953700
2021052408	22.953700
2021052409	22.883200
2021052410	22.812800
2021052411	22.742400
2021052412	22.742400
2021052413	22.742400
2021052414	22.672000
2021052415	22.672000
2021052416	22.672000
2021052417	22.672000
2021052418	22.672000
2021052419	22.742400
2021052420	22.672000
2021052421	22.601600
2021052422	22.601600
2021052423	22.601600
2021052500	22.531200
2021052501	22.531200
2021052502	22.601600
2021052503	22.531200
2021052504	22.531200
2021052505	22.531200
2021052506	22.531200
2021052507	22.460800
2021052508	22.390400
2021052509	22.320000
2021052510	22.249600
2021052511	22.249600
2021052512	22.179100
2021052513	22.108700
2021052514	22.108700
2021052515	22.108700
2021052516	22.108700
2021052517	22.108700
2021052518	22.108700
2021052519	22.108700
2021052520	22.108700
2021052521	22.038300
2021052522	22.038300
2021052523	22.038300
2021052600	22.038300
2021052601	22.108700
2021052602	22.108700
2021052603	22.108700
2021052604	22.038300
2021052605	22.038300
2021052606	21.967900
2021052607	21.897500
2021052608	21.756700
2021052609	21.756700
2021052610	21.756700
2021052611	21.615900
2021052612	21.545500
2021052613	21.545500
2021052614	21.475100
2021052615	21.475100
2021052616	21.404600
2021052617	21.404600
2021052618	21.475100
2021052619	21.475100
2021052620	21.404600
2021052621	21.404600
2021052622	21.334200
2021052623	21.334200
2021052700	21.334200
2021052701	21.404600
2021052702	21.404600
2021052703	21.334200
2021052704	21.334200
2021052705	21.263800
2021052706	21.263800
2021052707	21.193400
2021052708	21.123000
2021052709	21.052600
2021052710	20.982200
2021052711	20.911800
2021052712	20.841400
2021052713	20.841400
2021052714	20.841400
2021052715	20.841400
2021052716	20.841400
2021052717	20.841400
2021052718	20.841400
2021052719	20.841400
2021052720	20.841400
2021052721	20.841400
2021052722	20.770900
2021052723	20.770900
2021052800	20.770900
2021052801	20.770900
2021052802	20.770900
2021052803	20.770900
2021052804	20.770900
2021052805	20.770900
2021052806	20.700500
2021052807	20.630100
2021052808	20.559700
2021052809	20.559700
2021052810	20.489300
2021052811	20.418900
2021052812	20.418900
2021052813	20.418900
2021052814	20.418900
2021052815	20.418900
2021052816	20.418900
2021052817	20.348500
2021052818	20.418900
2021052819	20.418900
2021052820	20.418900
2021052821	20.348500
2021052822	20.348500
2021052823	20.348500
2021052900	20.348500
2021052901	20.278100
2021052902	20.278100
2021052903	20.348500
2021052904	20.348500
2021052905	20.278100
2021052906	20.207700
2021052907	20.137300
2021052908	20.066800
2021052909	20.066800
2021052910	20.066800
2021052911	20.066800
2021052912	19.996400
2021052913	19.996400
2021052914	19.996400
2021052915	19.996400
2021052916	19.926000
2021052917	19.926000
2021052918	19.926000
2021052919	19.855600
2021052920	19.785200
2021052921	19.785200
2021052922	19.714800
2021052923	19.785200
2021053000	19.855600
2021053001	19.785200
2021053002	19.785200
2021053003	19.785200
2021053004	19.714800
2021053005	19.714800
2021053006	19.644400
2021053007	19.574000
2021053008	19.574000
2021053009	19.503600
2021053010	19.433200
2021053011	19.433200
2021053012	19.362800
2021053013	19.362800
2021053014	19.362800
2021053015	19.362800
2021053016	19.292300
2021053017	19.292300
2021053018	19.292300
2021053019	19.292300
2021053020	19.292300
2021053021	19.292300
2021053022	19.221900
2021053023	19.221900
2021053100	19.221900
2021053101	19.221900
2021053102	19.151500
2021053103	19.081100
2021053104	19.010700
2021053105	19.010700
2021053106	18.940300
2021053107	18.869900
2021053108	18.729100
2021053109	18.658600
2021053110	18.588200
2021053111	18.517800
2021053112	18.447400
2021053113	18.377000
2021053114	18.377000
2021053115	18.306600
2021053116	18.306600
2021053117	18.306600
2021053118	18.306600
2021053119	18.306600
2021053120	18.306600
2021053121	18.236200
2021053122	18.236200
2021053123	18.236200
2021060100	18.165800
2021060101	18.165800
2021060102	18.165800
2021060103	18.165800
2021060104	18.095400
2021060105	18.095400
2021060106	18.025000
2021060107	17.954500
2021060108	17.954500
2021060109	17.884100
2021060110	17.813700
2021060111	17.743300
2021060112	17.743300
2021060113	17.672900
2021060114	17.672900
2021060115	17.672900
2021060116	17.672900
2021060117	17.672900
2021060118	17.672900
2021060119	17.672900
2021060120	17.743300
2021060121	17.672900
2021060122	17.672900
2021060123	17.672900
2021060200	17.743300
2021060201	17.743300
2021060202	17.672900
2021060203	17.672900
2021060204	17.602500
2021060205	17.602500
2021060206	17.532100
2021060207	17.391300
2021060208	17.320900
2021060209	17.320900
2021060210	17.320900
2021060211	17.250500
2021060212	17.250500
2021060213	17.250500
2021060214	17.250500
2021060215	17.250500
2021060216	17.250500
2021060217	17.250500
2021060218	17.250500
2021060219	17.250500
2021060220	17.250500
2021060221	17.180000
2021060222	17.180000
2021060223	17.180000
2021060300	17.180000
2021060301	17.180000
2021060302	17.180000
2021060303	17.180000
2021060304	17.109600
2021060305	17.109600
2021060306	17.039200
2021060307	16.968800
2021060308	16.898400
2021060309	16.828000
2021060310	16.757600
2021060311	16.687200
2021060312	16.687200
2021060313	16.616800
2021060314	16.616800
2021060315	16.616800
2021060316	16.616800
2021060317	16.616800
2021060318	16.616800
2021060319	16.546300
2021060320	16.546300
2021060321	16.546300
2021060322	16.475900
2021060323	16.405500
2021060400	16.405500
2021060401	16.405500
2021060402	16.335100
2021060403	16.335100
2021060404	16.335100
2021060405	16.264700
2021060406	16.194300
2021060407	16.053500
2021060408	15.983100
2021060409	15.983100
2021060410	15.912700
2021060411	15.842200
2021060412	15.842200
2021060413	15.771800
2021060414	15.771800
2021060415	15.771800
2021060416	15.771800
2021060417	15.771800
2021060418	15.771800
2021060419	15.771800
2021060420	15.701400
2021060421	15.631000
2021060422	15.631000
2021060423	15.631000
2021060500	15.631000
2021060501	15.631000
2021060502	15.631000
2021060503	15.631000
2021060504	15.631000
2021060505	15.631000
2021060506	15.560600
2021060507	15.490200
2021060508	15.419800
2021060509	15.349400
2021060510	15.279000
2021060511	15.208600
2021060512	15.208600
2021060513	15.208600
2021060514	15.208600
2021060515	15.208600
2021060516	15.208600
2021060517	15.208600
2021060518	15.279000
2021060519	15.279000
2021060520	15.279000
2021060521	15.208600
2021060522	15.208600
2021060523	15.208600
2021060600	15.279000
2021060601	15.279000
2021060602	15.279000
2021060603	15.208600
2021060604	15.208600
2021060605	15.138200
2021060606	15.067700
2021060607	14.997300
2021060608	14.926900
2021060609	14.856500
2021060610	14.786100
2021060611	14.715700
2021060612	14.645300
2021060613	14.645300
2021060614	14.645300
2021060615	14.645300
2021060616	14.645300
2021060617	14.574900
2021060618	14.645300
2021060619	14.574900
2021060620	14.574900
2021060621	14.574900
2021060622	14.504500
2021060623	14.504500
2021060700	14.504500
2021060701	14.434000
2021060702	14.434000
2021060703	14.363600
2021060704	14.363600
2021060705	14.363600
2021060706	14.363600
2021060707	14.222800
2021060708	14.152400
2021060709	14.082000
2021060710	14.011600
2021060711	14.011600
2021060712	13.941200
2021060713	13.870800
2021060714	13.941200
2021060715	13.870800
2021060716	13.800400
2021060717	13.870800
2021060718	13.800400
2021060719	13.800400
2021060720	13.729900
2021060721	13.659500
2021060722	13.589100
2021060723	13.659500
2021060800	13.659500
2021060801	13.589100
2021060802	13.589100
2021060803	13.518700
2021060804	13.518700
2021060805	13.448300
2021060806	13.377900
2021060807	13.307500
2021060808	13.166700
2021060809	13.096300
2021060810	13.096300
2021060811	12.955400
2021060812	12.955400
2021060813	12.885000
2021060814	12.814600
2021060815	12.814600
2021060816	12.814600
2021060817	12.814600
2021060818	12.885000
2021060819	12.814600
2021060820	12.814600
2021060821	12.814600
2021060822	12.814600
2021060823	12.814600
2021060900	12.885000
2021060901	12.885000
2021060902	12.885000
2021060903	12.814600
2021060904	12.885000
2021060905	12.814600
2021060906	12.744200
2021060907	12.673800
2021060908	12.603400
2021060909	12.533000
2021060910	12.462600
2021060911	12.462600
2021060912	12.392200
2021060913	12.321700
2021060914	12.321700
2021060915	12.251300
2021060916	12.180900
2021060917	12.392200
2021060918	12.180900
2021060919	12.180900
2021060920	12.180900
2021060921	12.180900
2021060922	12.040100
2021060923	12.040100
2021061000	12.040100
2021061001	12.040100
2021061002	12.040100
2021061003	12.040100
2021061004	12.040100
2021061005	12.040100
2021061006	11.969700
2021061007	11.899300
2021061008	11.828900
2021061009	11.828900
2021061010	11.758500
2021061011	11.758500
2021061012	11.758500
2021061013	11.758500
2021061014	11.758500
2021061015	11.758500
2021061016	11.758500
2021061017	11.758500
2021061018	11.828900
2021061019	11.828900
2021061020	11.899300
2021061021	11.899300
2021061022	11.828900
2021061023	11.828900
2021061100	11.828900
2021061101	11.899300
2021061102	11.899300
2021061103	11.899300
2021061104	11.899300
2021061105	11.828900
2021061106	11.828900
2021061107	11.758500
2021061108	11.688100
2021061109	11.617700
2021061110	11.617700
2021061111	11.547200
2021061112	11.476800
2021061113	11.476800
2021061114	11.476800
2021061115	11.476800
2021061116	11.476800
2021061117	11.406400
2021061118	11.406400
2021061119	11.406400
2021061120	11.336000
2021061121	11.336000
2021061122	11.265600
2021061123	11.265600
2021061200	11.336000
2021061201	11.336000
2021061202	11.336000
2021061203	11.336000
2021061204	11.406400
2021061205	11.476800
2021061206	11.406400
2021061207	11.336000
2021061208	11.265600
2021061209	11.124800
2021061210	11.124800
2021061211	11.054400
2021061212	11.054400
2021061213	10.984000
2021061214	10.984000
2021061215	10.984000
2021061216	10.984000
2021061217	10.984000
2021061218	10.984000
2021061219	10.984000
2021061220	10.984000
2021061221	10.913600
2021061222	10.913600
2021061223	10.913600
2021061300	10.843100
2021061301	10.843100
2021061302	10.843100
2021061303	10.843100
2021061304	10.843100
2021061305	10.772700
2021061306	10.772700
2021061307	10.631900
2021061308	10.561500
2021061309	10.491100
2021061310	10.420700
2021061311	10.350300
2021061312	10.350300
2021061313	10.279900
2021061314	10.209400
2021061315	10.209400
2021061316	10.139000
2021061317	10.139000
2021061318	10.139000
2021061319	10.068600
2021061320	10.068600
2021061321	9.998220
2021061322	9.927810
2021061323	9.927810
2021061400	9.927810
2021061401	9.927810
2021061402	9.927810
2021061403	9.927810
2021061404	9.857400
2021061405	9.857400
2021061406	9.786990
2021061407	9.716580
2021061408	9.646170
2021061409	9.646170
2021061410	9.575760
2021061411	9.505350
2021061412	9.505350
2021061413	9.505350
2021061414	9.434940
2021061415	9.434940
2021061416	9.434940
2021061417	9.434940
2021061418	9.434940
2021061419	9.434940
2021061420	9.434940
2021061421	9.434940
2021061422	9.364530
2021061423	9.294120
2021061500	9.294120
2021061501	9.294120
2021061502	9.294120
2021061503	9.223710
2021061504	9.223710
2021061505	9.153300
2021061506	9.153300
2021061507	9.082890
2021061508	9.012480
2021061509	8.942070
2021061510	8.871660
2021061511	8.801250
2021061512	8.730840
2021061513	8.730840
2021061514	8.730840
2021061515	8.801250
2021061516	8.801250
2021061517	8.801250
2021061518	8.801250
2021061519	8.801250
2021061520	8.871660
2021061521	8.801250
2021061522	8.801250
2021061523	8.801250
2021061600	8.871660
2021061601	8.942070
2021061602	9.012480
2021061603	9.012480
2021061604	8.871660
2021061605	8.801250
2021061606	8.730840
2021061607	8.660430
2021061608	8.590020
2021061609	8.449200
2021061610	8.449200
2021061611	8.378790
2021061612	8.378790
2021061613	8.308380
2021061614	8.308380
2021061615	8.308380
2021061616	8.308380
2021061617	8.308380
2021061618	8.308380
2021061619	8.378790
2021061620	8.378790
2021061621	8.378790
2021061622	8.308380
2021061623	8.308380
2021061700	8.308380
2021061701	8.308380
2021061702	8.378790
2021061703	8.378790
2021061704	8.308380
2021061705	8.308380
2021061706	8.237970
2021061707	8.167560
2021061708	8.026740
2021061709	7.956330
2021061710	7.885920
2021061711	7.815510
2021061712	7.745100
2021061713	7.674690
2021061714	7.674690
2021061715	7.604280
2021061716	7.533870
2021061717	7.533870
2021061718	7.533870
2021061719	7.463460
2021061720	7.533870
2021061721	7.533870
2021061722	7.463460
2021061723	7.393050
2021061800	7.393050
2021061801	7.393050
2021061802	7.393050
2021061803	7.393050
2021061804	7.322640
2021061805	7.252230
2021061806	7.111410
2021061807	7.041000
2021061808	6.970590
2021061809	6.900180
2021061810	6.829770
2021061811	6.759360
2021061812	6.688950
2021061813	6.618540
2021061814	6.548130
2021061815	6.548130
2021061816	6.477720
2021061817	6.477720
2021061818	6.477720
2021061819	6.407310
2021061820	6.407310
2021061821	6.336900
2021061822	6.266490
2021061823	6.266490
2021061900	6.196080
2021061901	6.196080
2021061902	6.196080
2021061903	6.196080
2021061904	6.196080
2021061905	6.125670
2021061906	6.125670
2021061907	5.984850
2021061908	5.844030
2021061909	5.773620
2021061910	5.703210
2021061911	5.632800
2021061912	5.562390
2021061913	5.562390
2021061914	5.562390
2021061915	5.562390
2021061916	5.562390
2021061917	5.632800
2021061918	5.632800
2021061919	5.632800
2021061920	5.703210
2021061921	5.632800
2021061922	5.491980
2021061923	5.491980
2021062000	5.421570
2021062001	5.421570
2021062002	5.491980
2021062003	5.421570
2021062004	5.421570
2021062005	5.351160
2021062006	5.280750
2021062007	5.210340
2021062008	5.069520
2021062009	4.999110
2021062010	4.928700
2021062011	4.858290
2021062012	4.787880
2021062013	4.787880
2021062014	4.717470
2021062015	4.717470
2021062016	4.717470
2021062017	4.717470
2021062018	4.787880
2021062019	4.787880
2021062020	4.717470
2021062021	4.647060
2021062022	4.647060
2021062023	4.647060
2021062100	4.647060
2021062101	4.647060
2021062102	4.576650
2021062103	4.576650
2021062104	4.576650
2021062105	4.506240
2021062106	4.435830
2021062107	4.365420
2021062108	4.295010
2021062109	4.295010
2021062110	4.154190
2021062111	4.083780
2021062112	4.013370
2021062113	4.013370
2021062114	3.942960
2021062115	4.013370
2021062116	4.013370
2021062117	4.083780
2021062118	4.083780
2021062119	4.083780
2021062120	4.083780
2021062121	4.013370
2021062122	3.942960
2021062123	3.942960
2021062200	3.942960
2021062201	3.942960
2021062202	4.013370
2021062203	4.013370
2021062204	4.013370
2021062205	3.942960
2021062206	3.872550
2021062207	3.802140
2021062208	3.802140
2021062209	3.731730
2021062210	3.802140
2021062211	3.661320
2021062212	3.590910
2021062213	3.590910
2021062214	3.590910
2021062215	3.590910
2021062216	3.661320
2021062217	3.661320
2021062218	3.661320
2021062219	3.661320
2021062220	3.590910
2021062221	3.520500
2021062222	3.450090
2021062223	3.379680
2021062300	3.379680
2021062301	3.379680
2021062302	3.379680
2021062303	3.450090
2021062304	3.520500
2021062305	3.520500
2021062306	3.450090
2021062307	3.309270
2021062308	3.238860
2021062309	3.168450
2021062310	3.098040
2021062311	3.027630
2021062312	2.957220
2021062313	2.957220
2021062314	2.957220
2021062315	2.957220
2021062316	2.957220
2021062317	2.886810
2021062318	2.886810
2021062319	2.886810
2021062320	2.816400
2021062321	2.745990
2021062322	2.675580
2021062323	2.675580
2021062400	2.605170
2021062401	2.675580
2021062402	2.675580
2021062403	2.675580
2021062404	2.605170
2021062405	2.605170
2021062406	2.534760
2021062407	2.464350
2021062408	2.393940
2021062409	2.323530
2021062410	2.323530
2021062411	2.253120
2021062412	2.253120
2021062413	2.253120
2021062414	2.253120
2021062415	2.253120
2021062416	2.253120
2021062417	2.253120
2021062418	2.253120
2021062419	2.253120
2021062420	2.253120
2021062421	2.182710
2021062422	2.182710
2021062423	2.112300
2021062500	2.182710
2021062501	2.182710
2021062502	2.182710
2021062503	2.182710
2021062504	2.182710
2021062505	2.182710
2021062506	2.112300
2021062507	2.112300
2021062508	1.971480
2021062509	1.971480
2021062510	1.971480
2021062511	2.041890
2021062512	1.971480
2021062513	1.971480
2021062514	1.971480
2021062515	1.971480
2021062516	1.971480
2021062517	1.901070
2021062518	1.971480
2021062519	1.971480
2021062520	1.901070
2021062521	1.830660
2021062522	1.760250
2021062523	1.760250
2021062600	1.760250
2021062601	1.830660
2021062602	1.830660
2021062603	1.760250
2021062604	1.760250
2021062605	1.760250
2021062606	1.689840
2021062607	1.619430
2021062608	1.549020
2021062609	1.478610
2021062610	1.478610
2021062611	1.478610
2021062612	1.478610
2021062613	1.478610
2021062614	1.478610
2021062615	1.478610
2021062616	1.549020
2021062617	1.619430
2021062618	1.689840
2021062619	1.689840
2021062620	1.619430
2021062621	1.619430
2021062622	1.549020
2021062623	1.478610
2021062700	1.478610
2021062701	1.478610
2021062702	1.478610
2021062703	1.478610
2021062704	1.478610
2021062705	1.478610
2021062706	1.337790
2021062707	1.267380
2021062708	1.196970
2021062709	1.126560
2021062710	1.126560
2021062711	1.056150
2021062712	1.056150
2021062713	0.985740
2021062714	0.985740
2021062715	1.056150
2021062716	1.056150
2021062717	1.126560
2021062718	1.196970
2021062719	1.126560
2021062720	1.056150
2021062721	1.056150
2021062722	0.985740
2021062723	0.985740
2021062800	0.985740
2021062801	0.915330
2021062802	0.915330
2021062803	0.915330
2021062804	0.844920
2021062805	0.844920
2021062806	0.844920
2021062807	0.774510
2021062808	0.704100
2021062809	0.633690
2021062810	0.563280
2021062811	0.492870
2021062812	0.492870
2021062813	0.492870
2021062814	0.422460
2021062815	0.422460
2021062816	0.422460
2021062817	0.422460
2021062818	0.492870
2021062819	0.422460
2021062820	0.422460
2021062821	0.352050
2021062822	0.352050
2021062823	0.352050
2021062900	0.352050
2021062901	0.422460
2021062902	0.352050
2021062903	0.352050
2021062904	0.281640
2021062905	0.281640
2021062906	0.211230
2021062907	0.140820
2021062908	0.070410
2021062909	0.070410
2021062910	-0.070410
2021062911	-0.070410
2021062912	-0.140820
2021062913	-0.211230
2021062914	-0.140820
2021062915	-0.140820
2021062916	-0.070410
2021062917	-0.140820
2021062918	-0.140820
2021062919	-0.140820
2021062920	-0.211230
2021062921	-0.281640
2021062922	-0.281640
2021062923	-0.281640
2021063000	-0.281640
2021063001	-0.281640
2021063002	-0.281640
2021063003	-0.281640
2021063004	-0.352050
2021063005	-0.422460
2021063006	-0.563280
2021063007	-0.633690
2021063008	-0.774510
2021063009	-0.844920
2021063010	-0.915330
2021063011	-0.915330
2021063012	-0.985740
2021063013	-0.915330
2021063014	-0.915330
2021063015	-0.844920
2021063016	-0.844920
2021063017	-0.844920
2021063018	-0.915330
2021063019	-0.985740
2021063020	-0.985740
2021063021	-0.985740
2021063022	-0.985740
2021063023	-0.985740
2021070100	-0.985740
2021070101	-0.915330
2021070102	-0.985740
2021070103	-1.056150
2021070104	-1.126560
2021070105	-1.126560
2021070106	-1.196970
2021070211	0.422460
2021070212	0.422460
2021070213	0.422460
2021070214	0.422460
2021070215	0.422460
2021070216	0.422460
2021070217	0.422460
2021070218	0.422460
2021070219	0.422460
2021070220	0.492870
2021070221	0.492870
2021070222	0.492870
2021070223	0.492870
2021070300	0.492870
2021070301	0.492870
2021070302	0.492870
2021070303	0.492870
2021070304	0.492870
2021070305	0.492870
2021070306	0.492870
2021070307	0.492870
2021070308	0.492870
2021070309	0.492870
2021070310	0.422460
2021070311	0.422460
2021070312	0.422460
2021070313	0.422460
2021070314	0.422460
2021070315	0.422460
2021070316	0.422460
2021070317	0.422460
2021070318	0.422460
2021070319	0.422460
2021070320	0.492870
2021070321	0.492870
2021070322	0.492870
2021070323	0.492870
2021070400	0.492870
2021070401	0.492870
2021070402	0.492870
2021070403	0.492870
2021070404	0.492870
2021070405	0.492870
2021070406	0.492870
2021070407	0.492870
2021070408	0.422460
2021070409	0.422460
2021070410	0.422460
2021070411	0.422460
2021070412	0.422460
2021070413	0.422460
2021070414	0.422460
2021070415	0.352050
2021070416	0.352050
2021070417	0.352050
2021070418	0.422460
2021070419	0.422460
2021070420	0.422460
2021070421	0.422460
2021070422	0.492870
2021070423	0.492870
2021070500	0.422460
2021070501	0.492870
2021070502	0.492870
2021070503	0.492870
2021070504	0.492870
2021070505	0.492870
2021070506	0.492870
2021070507	0.492870
2021070508	0.492870
2021070509	0.492870
2021070510	0.492870
2021070511	0.492870
2021070512	0.422460
2021070513	0.422460
2021070514	0.422460
2021070515	0.422460
2021070516	0.422460
2021070517	0.352050
2021070518	0.422460
2021070519	0.492870
2021070520	0.492870
2021070521	0.492870
2021070522	0.492870
2021070523	0.492870
2021070600	0.492870
2021070601	0.492870
2021070602	0.492870
2021070603	0.492870
2021070604	0.492870
2021070605	0.492870
2021070606	0.492870
2021070607	0.492870
2021070608	0.492870
2021070609	0.492870
2021070610	0.422460
2021070611	0.422460
2021070612	0.422460
2021070613	0.352050
2021070614	0.352050
2021070615	0.422460
2021070616	0.422460
2021070617	0.422460
2021070618	0.422460
2021070619	0.422460
2021070620	0.422460
2021070621	0.492870
2021070622	0.422460
2021070623	0.422460
2021070700	0.492870
2021070701	0.492870
2021070702	0.492870
2021070703	0.492870
2021070704	0.492870
2021070705	0.492870
