HJ0305XDHTHWPR
KRSMW
10,1,19.99,0,0,0,0,0
7,0.09,0.15,0,0,0,0,0
2021,1,0,278.9,81.78,2.28,0,-4.1
2021,1,1,278.53,84.71,1.92,0,-2.84
2021,1,2,278.77,72.17,2.43,0,-4.1
2021,1,3,278.37,72.06,2.21,0,-4.03
2021,1,4,277.71,70.66,2.22,0,-4.7
2021,1,5,276.87,73.05,1.34,0,-0.22
2021,1,6,276.85,72.71,2.04,0,-3.51
2021,1,7,277.23,68.67,1.84,0,1.04
2021,1,8,278.08,65.61,1.51,0,86.57
2021,1,9,279.8,56.73,3.02,0,274.03
2021,1,10,280.75,52.32,4.85,0,417.24
2021,1,11,281.2,51.15,4.16,0,511.42
2021,1,12,281.78,47.5,4.11,0,547.76
2021,1,13,282.22,48.32,1.94,0,515.97
2021,1,14,282.63,46.71,1.47,0,426.42
2021,1,15,282.89,44.66,0.86,0,281.42
2021,1,16,282.79,45.34,0.69,0,109.7
2021,1,17,281.32,50.56,0.47,0,-3.66
2021,1,18,278.41,68.7,1.15,0,-4.93
2021,1,19,277.82,72.43,0.93,0,-3.06
2021,1,20,275.89,82.49,0.96,0,-4.03
2021,1,21,275.38,84.14,0.65,0,-3.36
2021,1,22,274.56,86.97,0.91,0,-3.66
2021,1,23,274.02,91.45,0.15,0,-3.81
2021,2,0,273.73,94.86,0.67,0,-3.66
2021,2,1,273.76,97.09,0.88,0,-3.06
2021,2,2,274.16,98,0.87,0,-2.84
2021,2,3,273.9,61.73,1.14,0,-2.84
2021,2,4,274.12,62.2,0.61,0,-1.94
2021,2,5,274.48,68.09,1.41,0,0.15
2021,2,6,274.81,68.51,1.24,0,-0.3
2021,2,7,274.42,61.82,1.05,0,1.64
2021,2,8,274.58,56.02,1.25,0,30.45
2021,2,9,275.03,39.69,0.9,0.1,95
2021,2,10,275.75,32.61,0.59,0,190.75
2021,2,11,276.74,33.59,1.37,0,321.49
2021,2,12,277.83,96.01,1.19,0,531.19
2021,2,13,279.77,74.83,1.57,0,505.45
2021,2,14,280.37,72.62,2.37,0,417.69
2021,2,15,281.18,70.59,1.87,0,278.51
2021,2,16,281.16,70.17,0.62,0,48.51
2021,2,17,279.73,76.13,0.4,0,-2.84
2021,2,18,278.53,83.05,1.16,0,-3.58
2021,2,19,277.95,87.83,0.9,0,-2.84
2021,2,20,277.72,87.73,0.79,0,-2.31
2021,2,21,276.78,97.48,0.36,0,-2.31
2021,2,22,276.32,98,0.24,0,-1.34
2021,2,23,276.71,92.93,0.98,0,-1.94
2021,3,0,275.59,95.49,0.91,0,-3.66
2021,3,1,274.54,97.25,1.71,0,-3.21
2021,3,2,274.93,98,1.47,0,-0.6
2021,3,3,276.22,67.52,0.28,0,-2.84
2021,3,4,276.55,68.18,0.54,0,-0.3
2021,3,5,276.86,73.03,1.03,0,-0.9
2021,3,6,276.11,71.27,0.93,0,-0.82
2021,3,7,275.06,63.51,1.71,0,0.52
2021,3,8,275.31,58.24,2.28,0,110.75
2021,3,9,277.04,47.62,3.44,0,247.09
2021,3,10,278.54,98,2.7,0,190.75
2021,3,11,280.58,94.45,3.62,0,223.88
2021,3,12,282.19,86.84,3.53,0,290.07
2021,3,13,283.83,77.08,4.16,0,287.91
2021,3,14,284.82,72.9,4.84,0,238.28
2021,3,15,284.79,76.44,4.36,0,106.04
2021,3,16,285.1,76.67,3.53,0,40.07
2021,3,17,284.39,81.96,2.6,0,-0.07
2021,3,18,285.25,74.99,2.53,0,-0.6
2021,3,19,284.96,75.13,3.37,0,-2.84
2021,3,20,283.1,84.88,3.02,0,-2.31
2021,3,21,282.72,84.79,3.77,0,-0.9
2021,3,22,282.9,84.4,2.57,0,-0.37
2021,3,23,282.91,81.96,3.49,0,-0.37
2021,4,0,282.51,81.47,2.92,0,-1.27
2021,4,1,282.47,84.79,1.52,0,-1.19
2021,4,2,281.2,98,2.86,0,-2.24
2021,4,3,281.48,94.74,2.7,0,-0.97
2021,4,4,280.98,95.52,2.79,0,-0.75
2021,4,5,280.87,96.5,2.47,0,-0.75
2021,4,6,280.56,94.35,2.35,0,-0.82
2021,4,7,280.26,93.86,1.54,0,0.97
2021,4,8,280.62,94.06,0.96,0,23.81
2021,4,9,281.38,92.69,1.76,0,108.96
2021,4,10,282.44,90.94,2.37,0,238.06
2021,4,11,283.88,86.35,3.06,0,191.27
2021,4,12,284.76,86.44,2.63,0,281.34
2021,4,13,286.38,83.32,2.85,0,296.27
2021,4,14,287.13,80.32,0.91,0,104.48
2021,4,15,287.67,80.71,1.15,0,174.18
2021,4,16,287.93,78.91,0.8,0,62.61
2021,4,17,285.9,84.3,1.34,0,-2.39
2021,4,18,284.46,95.91,1.19,0,-1.34
2021,4,19,284.13,97.96,0.62,0,-0.97
2021,4,20,283.92,98,1.13,0,-1.19
